trial,source,objective,primary_index,aux_index,threshold_primary_aux,threshold_primary_base,threshold_other,report_threshold,ROC AUC,AP,Accuracy,Balanced Acc,Precision,Recall,Specificity,F1,F2,MCC,threshold,tp,fp,tn,fn
46,bayes_ei,0.7520021553102783,17,37,0.4004988201118366,0.32837531106374307,0.24517484258408198,0.5654012128545919,0.6680175391974489,0.28068218693368246,0.827893175074184,0.5602577730534148,0.391304347826087,0.16981132075471697,0.9507042253521126,0.23684210526315788,0.19148936170212766,0.17398485111760284,0.5654012128545919,9,14,270,44
23,bayes_ei,0.7514985862894322,21,28,0.28758748905537773,0.2573569288411013,0.26204180536866695,0.613757974109003,0.6680839755514217,0.2768086384683797,0.8427299703264095,0.561387191070954,0.5,0.1509433962264151,0.971830985915493,0.2318840579710145,0.17543859649122806,0.21018046790423592,0.613757974109003,8,8,276,45
12,initial,0.7513267537281869,39,16,0.300601534974501,0.446914810954291,0.3752562403242848,0.5613203673414231,0.6729338293914431,0.2945006234811182,0.8427299703264095,0.5383669944193463,0.5,0.09433962264150944,0.9823943661971831,0.15873015873015872,0.1126126126126126,0.16463076758517825,0.5613203673414231,5,5,279,48
77,bayes_ei,0.751299936615977,68,30,0.2703870131863206,0.28512087083882975,0.25616753954419424,0.6822406243277664,0.6728673930374701,0.29860993478200315,0.8397626112759644,0.5366064310390646,0.45454545454545453,0.09433962264150944,0.9788732394366197,0.15625,0.11210762331838565,0.14999588580535372,0.6822406243277664,5,6,278,48
81,bayes_ei,0.7501986066626222,72,30,0.3610031618035978,0.23081873130138664,0.2044633644624171,0.6478645930816478,0.6646292851448313,0.27733209227492406,0.8397626112759644,0.5673000265745416,0.47368421052631576,0.16981132075471697,0.9647887323943662,0.25,0.1948051948051948,0.21244767164573314,0.6478645930816478,9,10,274,44
34,bayes_ei,0.7491605585277769,40,33,0.3170935726885154,0.32409907364964574,0.36979466100919983,0.648297018685362,0.6920010629816636,0.2857974777305661,0.8427299703264095,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.648297018685362,0,0,284,53
42,bayes_ei,0.7490430627416068,101,24,0.23101208051929195,0.3534488692271799,0.398404423480487,0.6767859557747585,0.6768535742758437,0.2928678942501305,0.8486646884272997,0.5188679245283019,1.0,0.03773584905660377,1.0,0.07272727272727272,0.046728971962616814,0.17886024838950837,0.6767859557747585,2,0,284,51
54,bayes_ei,0.7479723066066545,34,35,0.35845186799634543,0.23084456037552695,0.3133106494701793,0.6082455854989913,0.668615466383205,0.28459540950983525,0.8427299703264095,0.5460403933032155,0.5,0.11320754716981132,0.9788732394366197,0.18461538461538463,0.13392857142857142,0.1808980235725071,0.6082455854989913,6,6,278,47
33,bayes_ei,0.7473816509119475,91,34,0.2521208375461513,0.3567948238215492,0.18445179695483876,0.6487367765319908,0.6664895030560724,0.2788445136408708,0.8100890207715133,0.5496943927717247,0.3103448275862069,0.16981132075471697,0.9295774647887324,0.21951219512195122,0.1867219917012448,0.12902091915153063,0.6487367765319908,9,20,264,44
22,bayes_ei,0.7444731932319071,110,0,0.23621226464661504,0.31497032720295154,0.2582617085437487,0.6462731722405901,0.6660908849322349,0.2756805247500913,0.8456973293768546,0.5478009566834973,0.5454545454545454,0.11320754716981132,0.9823943661971831,0.1875,0.13452914798206278,0.19586577102895103,0.6462731722405901,6,5,279,47
